"26432121","Journal of cataract and refractive surgery","2015","Correction of low levels of astigmatism.","['OBJECTIVE=To reevaluate the analysis of the correction of astigmatism.', 'METHODS=Academia, industry, and private practice.', 'METHODS=Evaluation of diagnostic test or technology.', u'METHODS=Astigmatic refractive surgery outcomes are based on vector methods, including the correction index (also known as the correction ratio), which is the ratio of the surgically induced astigmatism to the target induced astigmatism (TIA). Mean correction indices substantially greater than 1 have been reported for astigmatic corrections less than 1.00 diopter (D) and as representing systematic overcorrection. We hypothesize that this reflects a limitation of the correction index rather than systematic flaws in treatments. The theoretical mathematic behavior of the correction index was analyzed, accounting for variability in astigmatism measurement. Then, the impact of cylinder measurement variability on the mean correction index was modeled. A Monte Carlo simulation was performed and calculated 10\u2009000 values of correction index for various values of TIA. Finally, correction indices from published and unpublished studies of refractive lasers were compared with the simulations.', 'RESULTS=The mean correction index is always greater than 1 for the case of a perfect refractive correction; however, for astigmatic corrections less than 1.00 D, the mean correction index increases sharply because the measurement variability is similar in magnitude to TIA. Almost all previous studies show the predicted increase in the correction index for low astigmatic corrections.', 'CONCLUSIONS=The correction index is a useful vector-based metric for the evaluation of refractive procedures, but mean values greater than 1 should be anticipated for lower astigmatic treatments and do not necessarily represent systematic overcorrection.', 'BACKGROUND=Dr. Bullimore is a consultant to Alcon Surgical, Inc., Carl Zeiss Meditec AG, Digital Vision Systems, Essilor, Innovega, Inc., and Paragon Vision Sciences, Inc. Dr. Spooner is a consultant to Alcon Surgical, Inc., Carl Zeiss Meditec AG, Digital Vision Systems, Thru-Focus Optics LLC, and i2eyediagnostics, Ltd. Dr. Dishler is a consultant to Carl Zeiss Meditec AG and Revision Optics, Inc. Dr. Sluyterman is an employee of Carl Zeiss Meditec AG.']","[]"
"26432122","Journal of cataract and refractive surgery","2015","Comparison of SRK/T and Haigis formulas for predicting corneal astigmatism correction with toric intraocular lenses.","['OBJECTIVE=To compare the accuracy of the SRK/T and Haigis formulas for predicting corneal astigmatism correction with a toric intraocular lens (IOL).', 'METHODS=Department of Ophthalmology, Korea University College of Medicine, Seoul, South Korea.', 'METHODS=Retrospective cross-sectional study.', 'METHODS=Eyes with an Acrysof toric IOL were enrolled in the study. The corneal plane effective cylinder power of toric IOLs (target induced astigmatism vector [TIA]) predicted by the SRK/T and Haigis formulas were compared with the cylindrical correction achieved postoperatively (surgically induced astigmatism vector [SIA]). The magnitude of error was defined as the difference between the magnitudes of the SIA and TIA. The median absolute magnitudes of error predicted by the SRK/T and Haigis formulas were compared. The median absolute errors predicted by the 2 formulas were also compared.', u'RESULTS=The mean postoperative SIA was 1.80 diopters (D) \xb1 0.55 (SD). The magnitude of error predicted by the SRK/T and Haigis formulas was 0.31 \xb1 0.40 D and 0.23 \xb1 0.40 D, respectively. The median absolute magnitude of error predicted by the Haigis formula was statistically significantly smaller than that predicted by the SRK/T formula (P < .001). The median absolute error predicted by the Haigis formula (0.35 D) was also statistically significantly smaller than that predicted by the SRK/T formula (0.43 D) (P = .003).', 'CONCLUSIONS=The Haigis formula was more accurate than the SRK/T formula not only in predicting the refractive outcome but also in predicting corneal astigmatism correction by toric IOLs.', 'BACKGROUND=No author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432123","Journal of cataract and refractive surgery","2015","Comparison of corneal power, astigmatism, and wavefront aberration measurements obtained by a point-source color light-emitting diode-based topographer, a Placido-disk topographer, and a combined Placido and dual Scheimpflug device.","['OBJECTIVE=To evaluate and compare the performance of a point-source color light-emitting diode (LED)-based topographer (color-LED) in measuring anterior corneal power and aberrations with that of a Placido-disk topographer and a combined Placido and dual Scheimpflug device.', 'METHODS=Cullen Eye Institute, Baylor College of Medicine, Houston, Texas USA.', 'METHODS=Retrospective observational case series.', 'METHODS=Normal eyes and post-refractive-surgery eyes were consecutively measured using color-LED, Placido, and dual-Scheimpflug devices. The main outcome measures were anterior corneal power, astigmatism, and higher-order aberrations (HOAs) (6.0 mm pupil), which were compared using the t test.', 'RESULTS=There were no statistically significant differences in corneal power measurements in normal and post-refractive surgery eyes and in astigmatism magnitude in post-refractive surgery eyes between the color-LED device and Placido or dual Scheimpflug devices (all P > .05). In normal eyes, there were no statistically significant differences in 3rd-order coma and 4th-order spherical aberration between the color-LED and Placido devices and in HOA root mean square, 3rd-order coma, 3rd-order trefoil, 4th-order spherical aberration, and 4th-order secondary astigmatism between the color-LED and dual Scheimpflug devices (all P > .05). In post-refractive surgery eyes, the color-LED device agreed with the Placido and dual-Scheimpflug devices regarding 3rd-order coma and 4th-order spherical aberration (all P > .05).', 'CONCLUSIONS=In normal and post-refractive surgery eyes, all 3 devices were comparable with respect to corneal power. The agreement in corneal aberrations varied.', 'BACKGROUND=Drs. Wang, Koch, and Weikert are consultants to Ziemer Ophthalmic Systems AG. Dr. Koch is a consultant to Abbott Medical Optics, Inc., Alcon Surgical, Inc., and i-Optics Corp.']","[]"
"26432124","Journal of cataract and refractive surgery","2015","Effect of tear osmolarity on repeatability of keratometry for cataract surgery planning.","['OBJECTIVE=To evaluate the effects of tear osmolarity on the repeatability of keratometry (K) measurements in patients presenting for cataract surgery.', 'METHODS=Three clinical practices.', 'METHODS=Observational prospective nonrandomized study.', 'METHODS=Subjects were prospectively recruited based on tear osmolarity (Tearlab Osmolarity System); that is, osmolarity more than 316 mOsm/L in at least 1 eye (hyperosmolar) and osmolarity less than 308 mOsm/L in both eyes (normal). The baseline K value was measured, and a second measurement was taken on the same instrument (IOLMaster) within 3 weeks of the first. Variability in average K, calculated corneal astigmatism using vector analysis, and intraocular lens (IOL) sphere power calculations were compared between groups.', 'RESULTS=The hyperosmolar group (50 subjects) had a statistically significantly higher variability in the average K reading (P = .05) than the normal group (25 subjects) and a statistically significantly higher percentage of eyes with a 1.0 diopter (D) or greater difference in the measured corneal astigmatism (P = .02). A statistically significantly higher percentage of eyes in the hyperosmolar group had an IOL power difference of more than 0.5 D (P = .02). No statistically significant differences were present when the subjects were grouped by self-reported dry eye.', 'CONCLUSIONS=Significantly more variability in average K and anterior corneal astigmatism was observed in the hyperosmolar group, with significant resultant differences in IOL power calculations. Variability was not significantly different when subjects were grouped by self-reported dry eye. Measurement of tear osmolarity at the time of cataract surgery planning can effectively identify patients with a higher likelihood of high unexpected refractive error resulting from inaccurate keratometry.', 'BACKGROUND=Drs. Epitropoulos, Matossian, Berdy, and Malhotra received compensation from Tearlab for participating in the study. No author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432125","Journal of cataract and refractive surgery","2015","Comparability of anterior chamber depth measurements with partial coherence interferometry and optical low-coherence reflectometry in pseudophakic eyes.","['OBJECTIVE=To assess whether anterior chamber depth (ACD) measurements in pseudophakic eyes obtained with partial coherence interferometry (PCI) and optical low-coherence reflectometry (OLCR) devices can be used interchangeably.', 'METHODS=Vienna Institute for Research in Ocular Surgery, A Karl Landsteiner Institute, Hanusch Hospital, Vienna, Austria.', 'METHODS=Prospective case series.', 'METHODS=The ACD measurements in 1 eye of each pseudophakic patient were performed with the PCI-based ACMaster device and the OLCR-based Lenstar LS900 device at least 1 day postoperatively.', u'RESULTS=The study comprised 65 eyes of 65 patients with a mean age of 71.7 years \xb1 9.0 (SD) (range 39 to 91 years). In 15 eyes, no valid ACD readings could be obtained with the OLCR device. No obvious reason for these measurement failures was identified; however, tear-film alterations shortly after surgery were suspected. No significant difference in the mean ACD in the remaining 50 eyes was found between PCI measurements (5019 \xb1 660 \u03bcm; range 4008 to 6181 \u03bcm) and OLCR measurements (5015 \xb1 663 \u03bcm; range 4017 to 6163 \u03bcm) (P = .06). Three (6%) of 50 measurements were not within the 95% limits of agreement in the Bland-Altman analysis.', 'CONCLUSIONS=Pseudophakic ACD measurements with the PCI and OLCR devices can be used interchangeably. The OLCR device proved to be more user-friendly and faster; however, in a substantial number of eyes, no usable values were obtainable.', 'BACKGROUND=No author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432126","Journal of cataract and refractive surgery","2015","Pediatric bag-in-the-lens intraocular lens implantation: long-term follow-up.","['OBJECTIVE=To evaluate long-term follow-up results of pediatric cataract surgery using the bag-in-the-lens (BIL) intraocular lens (IOL) implantation technique.', 'METHODS=Antwerp University Hospital, Edegem, Antwerp, Belgium.', 'METHODS=Prospective case series.', ""METHODS=All pediatric cataract surgeries with BIL IOL implantation performed at the Antwerp University Hospital were evaluated. Only cases that completed a follow-up of 5 years at the hospital's Department of Ophthalmology were included in this study."", u'RESULTS=Forty-six eyes of 31 children had a complete follow-up of 5 years or more after BIL IOL implantation. Sixteen cases were unilateral and 15 were bilateral. Patient age at time of surgery ranged from 2 months to 14 years. The mean refraction at the end of follow-up was -1.99 diopters (D) \xb1 3.70 (SD). In bilateral cases, a corrected distance visual acuity (CDVA) of better than 0.5 was attained in 86.7% and a CDVA of 1.0 was achieved in 56.7%. In unilateral cases, 31.2% achieved a CDVA of better than 0.5 but none obtained a CDVA of 1.0. A clear visual axis was maintained in 91.3% of cases during follow-up. Visual axis reopacification was detected in 4 eyes of 3 cases, all due to inadequate BIL IOL positioning. None of these eyes needed more than 1 intervention to maintain visual axis clarity. Other than 1 case of glaucoma, no severe complications were detected.', 'CONCLUSIONS=Long-term follow-up results show that BIL IOL implantation is a safe, well-tolerated approach for treating pediatric cataract with a very low rate of visual axis reopacification and a low rate of secondary interventions for other postoperative complications.', 'BACKGROUND=Dr. Tassignon has intellectual property rights to the bag-in-the-lens intraocular lens (U.S. patent 6 027 531; EU patent 009406794.PCT/120268), which is licensed to Morcher GmbH, Stuttgart, Germany. No other author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432127","Journal of cataract and refractive surgery","2015","Traumatic cataracts secondary to combat ocular trauma.","['OBJECTIVE=To describe the characteristics, visual outcomes, and predictive value of the Ocular Trauma Score (OTS) in eyes with traumatic cataract from combat ocular trauma.', 'METHODS=Walter Reed Army Medical Center, Washington, DC, USA.', 'METHODS=Retrospective case series.', 'METHODS=Records of service members with traumatic cataract from combat ocular trauma over a 7-year period were reviewed. Visual acuity at initial presentation and visual acuity at the final follow-up were compared in addition to outcomes in closed versus open globes, by final lens status, and in eyes receiving primary versus secondary intraocular lenses (IOLs). Visual outcomes were predicted using the OTS and compared to the achieved corrected distance visual acuity (CDVA).', u'RESULTS=A total of 181 eyes of 167 patients were included in the final analysis. Twenty-six percent of all eye injuries sustained traumatic cataract. The mean final visual outcome was 0.86 logMAR \xb1 1.01 (SD) with 44 no light perception (NLP) eyes and 26 light perception (LP) eyes compared with an initial visual acuity of 2.41 \xb1 0.88 logMAR with 27 no NLP eyes and 64 LP eyes (P \u2264 .001, 2-tailed Student t test). Final CDVAs in eyes receiving primary IOLs were 0.72 \xb1 0.84 logMAR with 1 NLP and 1 LP eye versus 0.51 \xb1 0.78 logMAR with 2 LP eyes in eyes receiving a secondary IOL (P = .37, Student t test).', 'CONCLUSIONS=Traumatic cataracts are frequently associated with ocular trauma. The OTS is a reliable means of predicting visual outcome. There was no difference in eyes receiving primary IOLs versus secondary IOLs.', 'BACKGROUND=No author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432128","Journal of cataract and refractive surgery","2015","Effect of a hyaluronic acid and carboxymethylcellulose ophthalmic solution on ocular comfort and tear-film instability after cataract surgery.","['OBJECTIVE=To evaluate the efficacy and safety of using sodium hyaluronate 0.1% and carboxymethylcellulose 0.5% artificial tears for ocular discomfort and tear-film stability in eyes after cataract surgery.', 'METHODS=Twenty ophthalmic centers in Italy.', 'METHODS=Prospective randomized case series.', 'METHODS=This study enrolled patients scheduled for unilateral cataract surgery. After surgery, patients received artificial tears and a topical steroid-antibiotic (study group) or topical steroid-antibiotic alone (control group) and were assessed postoperatively at 1 and 5 weeks. Outcome measures were tear breakup time (TBUT), ocular surface disease index (OSDI), frequency of dry-eye symptoms evaluated using a visual analog scale (VAS), and corneal fluorescein staining.', 'RESULTS=The study comprised 282 patients. At 5 weeks, the mean TBUT was statistically significantly higher in the study group than in the control group (P = .0003). The mean OSDI score statistically significantly improved in both groups from 1 to 5 weeks (P < .0001 for both groups); however, there was no statistically significant difference between the groups at these timepoints. The artificial tears statistically significantly improved VAS-assessed dry-eye symptoms in the study group compared with the control group at 5 weeks (P < .001). The mean corneal fluorescein staining was significantly reduced in the study group compared with the control group at 5 weeks (P = .002 versus P = .05, respectively). No treatment-related adverse events were reported.', 'CONCLUSIONS=Sodium hyaluronate 0.1% and carboxymethylcellulose 0.5% ophthalmic solution was effective and well tolerated in reducing dry-eye disease symptoms and improving the clinical outcome after cataract surgery.', 'BACKGROUND=No author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432129","Journal of cataract and refractive surgery","2015","Association between serum 25-hydroxyvitamin D levels and age-related cataracts.","['OBJECTIVE=To investigate associations between serum 25-hydroxyvitamin D levels and age-related cataracts.', 'METHODS=Department of Ophthalmology, College of Medicine, Catholic University of Korea, South Korea.', 'METHODS=Observational cross-sectional study.', 'METHODS=Participants aged 40 years or older in the fourth (2008 to 2009) and fifth (2010 to 2012) Korea National Health and Nutrition Examination Survey (KNHANES) had evaluation of their serum 25-hydroxyvitamin D levels and ophthalmic slitlamp examinations to identify cataract. An age-related cataract was defined as the presence of a cortical, nuclear, anterior subcapsular, posterior subcapsular, or mixed cataract or a history of cataract surgery.', u'RESULTS=The study evaluated eyes of 18\u2009804 patients. The mean levels of serum 25-hydroxyvitamin D were 20.0 ng/mL in men and 17.5 ng/mL in women. In men, but not in women, the odds ratio (OR) for age-related cataracts decreased statistically significantly when the serum 25-hydroxyvitamin D levels were in the highest quintile than when they were in the lowest quintile (OR, 0.76; 95% confidence interval, 0.59-0.99) after adjusting for potentially confounding factors including age, sex, smoking status, diabetes, hypertension, and sunlight exposure. However, trend analysis did not show a significant declining trend in the cataract risk associated with higher serum 25-hydroxyvitamin D quintiles (P = .084). In women, serum 25-hydroxyvitamin D levels were not associated with age-related cataracts.', 'CONCLUSIONS=The age-related cataract risk decreased in men with higher serum 25-hydroxyvitamin D levels than in those with lower serum 25-hydroxyvitamin D levels after adjusting for potential confounding factors. In light of previous research indicating an antioxidative effect of vitamin D, the connection between vitamin D and age-related cataract warrants further study.', 'BACKGROUND=Neither author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432130","Journal of cataract and refractive surgery","2015","Efficacy and safety of combined cataract surgery with 2 trabecular microbypass stents versus ab interno trabeculotomy.","['OBJECTIVE=To compare the outcomes of combined cataract surgery with trabecular microbypass stents and ab interno trabeculotomy in patients with open-angle glaucoma.', 'METHODS=University of Toronto, Toronto, Ontario, and University of Montreal, Montreal, Quebec, Canada, and Glaucoma Associates of Texas, Dallas, Texas, USA.', 'METHODS=Retrospective case series.', u'METHODS=Patients with primary open-angle, pseudoexfoliative, or pigmentary dispersion glaucoma were included. Primary outcome measures were intraocular pressure (IOP), postoperative medications, success (IOP \u226418 mm Hg, no glaucoma medications or reoperations), and postoperative adverse events.', u'RESULTS=The average patient age was 76.5 years \xb1 12 [SD]. Forty-nine eyes had phacoemulsification and 2 had stent implantations; 52 eyes had phacoemulsification and trabeculotomy surgery with a 12-month postoperative follow-up. The analysis of variance indicated a significant reduction in mean IOP from baseline to 12 months for stent (19.6 \xb1 5.3 mm Hg to 14.3 \xb1 3.1 mm Hg; P < .001) and trabeculotomy (20.6 \xb1 6.8 mm Hg to 17.3 \xb1 6.5 mm Hg; P < .001) and lower mean IOP at 12 months in the stent group (P = .01). The median number of glaucoma medications decreased from baseline to 12 months in both groups and was lower in the stent group at 3, 6, and 12 months. Thirty-nine percent (19 eyes) in the stent group and 14% (7 eyes) in the trabeculotomy group achieved success at 12 months (P = .006). The incidence of hyphema was lower in the stent group (P = .008).', 'CONCLUSIONS=Both types of surgery achieved a significant reduction in IOP and medication use at 12 months, with the stent group achieving higher success and a reduced incidence of postoperative hyphema.', 'BACKGROUND=Dr. Ahmed is a consultant to and investigator for Glaukos Corp., Ivantis, Inc., Transcend Medical, Inc., and Aquesys, Inc., and has received speaker honoraria from Neomedix, Inc. Dr. Saheb has received travel funding from Glaukos Corp., Ivantis, Inc., and Transcend Medical, Inc., and a research grant from Ivantis, Inc. Dr. Harasymowycz has received a research grant from Ivantis, Inc. Dr. Fellman is a consultant to Endo Optiks, Inc., and has received honoraria from Optous and research funds from Ivantis, Inc., Glaukos Corp., and Transcend Medical, Inc. No other author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432131","Journal of cataract and refractive surgery","2015","Changes in intraocular pressure after cataract surgery: analysis of the Swedish National Cataract Register Data.","['OBJECTIVE=To analyze changes in intraocular pressure (IOP) after cataract surgery based on data from the Swedish National Cataract Register (NCR).', 'METHODS=Ophthalmic surgery units in Sweden.', 'METHODS=Prospective database study.', u'METHODS=Data for 2012 through 2014 were obtained prospectively from the NCR. The outcome register of the NCR has collected data on IOP before and a mean of 37.7 days \xb1 29.1 (SD) after cataract surgery since 2012.', u'RESULTS=The analyses were based on 20\u2009437 cataract extractions reported during 1 month each year to the outcome registry of the NCR. Cataract surgery was found to reduce IOP by a mean of 1.46 mm Hg, which was statistically significant (P < .001). A larger IOP reduction was seen in cases with a higher preoperative IOP (r = 0.557, P < .001). Older patients and shorter eyes had a greater IOP reduction after surgery (P < .001 and P = .001, respectively). Women had a greater IOP reduction than men (P = .04) When high IOP was given as an indication for surgery, the IOP reduction after cataract surgery was 5.50 mm Hg compared with a reduction of 1.40 mm Hg in patients for whom this indication was not given (P < .001). Patients with glaucoma or pseudoexfoliation (PXF) had a more pronounced IOP reduction than patients without these diagnoses (P < .001).', 'CONCLUSIONS=Cataract surgery had an IOP-lowering effect, in particular in older patients, women, short eyes, eyes with high preoperative IOP, and eyes with glaucoma or PXF.', 'BACKGROUND=No author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432132","Journal of cataract and refractive surgery","2015","Mechanical epithelial removal followed by corneal collagen crosslinking in progressive keratoconus: short-term complications.","['OBJECTIVE=To compare the complications occurring within the first 3 months of corneal collagen crosslinking (CXL) performed with mechanical or transepithelial phototherapeutic keratectomy (PTK) epithelial removal in keratoconus patients.', 'METHODS=Yildirim Beyazit University Ataturk Training and Research Hospital, Ankara, Turkey.', 'METHODS=Nonrandomized retrospective clinical study.', 'METHODS=Eyes of consecutive progressive keratoconus patients who had PTK or mechanical epithelial removal followed by CXL were included. All patients were examined regularly until epithelial healing. Detailed ophthalmologic examinations were performed preoperatively and 1 and 3 months postoperatively.', 'RESULTS=The study comprised 499 eyes (302 patients) that had transepithelial PTK (Group 1, 153 eyes) or mechanical epithelial removal (Group 2, 256 eyes) followed by CXL. Delayed epithelial healing occurred in 15.0% of eyes in Group 1 and 3.5% of eyes in Group 2 (P = .001). Epithelial hypertrophy occurred in 24.8% of eyes and 3.5% of eyes, respectively (P = .001). Salzmann-like epithelial nodules (2.6%), epithelial herpetic keratitis (1.9%), anterior uveitis (1.9%), and elevated intraocular pressure (1.9%) occurred in Group 1 only and infective keratitis (0.8%) in Group 2 only. Marked stromal edema and peripheral sterile infiltrates occurred at similar rates in both groups (P = .567 and P = .479, respectively). Grade 1+ corneal haze was significantly high in Group 2. Grade 2+ and 3+ haze was significantly high in Group 1 (P = .001).', 'CONCLUSIONS=Ocular surface healing disorders were the most common early complications of CXL. Short-term complications were higher with the transepithelial PTK epithelial removal technique than with mechanical epithelial removal.', 'BACKGROUND=No author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432133","Journal of cataract and refractive surgery","2015","Evaluation of stability and capsular bag opacification with a foldable intraocular lens coupled with a protective membrane in the rabbit model.","['OBJECTIVE=To evaluate the stability and capsular bag opacification of a smooth or a patterned silicone protective membrane implanted in the bag with secondary placement of an intraocular lens (IOL).', 'METHODS=John A. Moran Eye Center, University of Utah, Salt Lake City, Utah, USA.', 'METHODS=Experimental study.', 'METHODS=Twelve New Zealand rabbits had bilateral implantation of a protective membrane and an IOL or an IOL alone. Three groups of 8 eyes each received the IOL and the smooth protective membrane, the IOL and the patterned membrane, or the IOL alone. Slitlamp examination was performed weekly for 4 weeks. The rabbits were then humanely killed and their globes enucleated. Capsular bag opacification was scored based on the Miyake-Apple view, and the eyes underwent histopathology.', u'RESULTS=At 4 weeks, the mean central posterior capsule opacification (PCO) score was 0.28 \xb1 0.32 (SD) in all eyes with a protective membrane and 2.08 \xb1 1.28 in eyes with the IOL alone (P < .00001, Student t test). Peripheral PCO and Soemmerring ring formation were also significantly less in eyes with the protective membrane. Histopathologically, the posterior capsules were relatively clear in most IOLs with the protective membrane. The smooth and patterned protective membranes showed a significant difference in overall capsular bag opacification formation compared with the IOLs without the membrane.', ""CONCLUSIONS=The circular geometry of the protective membrane led to expansion of the capsular bag and appeared to prevent capsular bag opacification. Further studies are warranted to assess whether the pattern on the device's posterior surface further enhances this effect."", 'BACKGROUND=No author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432134","Journal of cataract and refractive surgery","2015","Resistance force for intraocular lens insertion through lens cartridges and syringe-type injectors.","['OBJECTIVE=To measure and compare the resistance force for intraocular lens (IOL) insertion using 5 syringe-type injector systems.', 'METHODS=Tokyo Medical University and laboratory in Kowa Co., Tokyo, Japan.', 'METHODS=Experimental study.', 'METHODS=Intraocular lenses were inserted into the lens capsular bag of porcine eyes after phacoemulsification using 5 implantation systems (Groups A, B, C, D, and E). For each system, the resistance force for IOL insertion to the lens capsular bag of porcine eyes was measured using an automated force gauge system. For control, the resistance force for IOL delivery into a plastic dish was measured. Changes in the resistance force and its curve and maximum value were evaluated. The mean total area under the curve (AUC) was compared. Data were statistically analyzed.', u'RESULTS=For all groups, the mean resistance forces were 17.2, 6.3, 4.2, 20.7, and 2.3 newtons (N), respectively, in porcine eyes, and 14.4, 5.8, 4.5, 12.6, and 2.2 N in controls. The mean sizes of the total AUC were 43\u2009371, 8465, 6771, 30\u2009306, and 2334 pixels in porcine eyes and 40\u2009940, 7080, 6876, 20\u2009710, and 2215 pixels in controls; the correlation coefficients between the resistance forces and the sizes of the total area were 0.576, 0.113, 0.346, 0.726, and 0.933 in porcine eyes and 0.707, 0.557, 0.914, 0.951, and 0.893 in controls.', 'CONCLUSIONS=Resistance force and its curve were clarified in 5 IOL implantation systems. Appropriate IOL and injector selection may be achieved after clarifying resistance force and its waveform during IOL insertion.', 'BACKGROUND=Neither author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432135","Journal of cataract and refractive surgery","2015","Effects of torsional movements in refractive procedures.","[u'Using PubMed and our internal database, we extensively reviewed the literature on the history of measurement of torsional movements of the eye from 1963 to the present, focusing specifically on the implications of torsional measurement and compensation in corneal refractive and ocular surgery. Mean cyclotorsional movements observed in refractive surgery procedures have been reported to be around 3 degrees, which can be well controlled by the currently used technology. Torsional movements affect aberrations with a vectorial component (astigmatic procedures) more adversely. Currently available eye-registration technology provides an accuracy of \xb11.5 degrees. The vectorial components of residual aberrations can be minimized by intentionally underplanning the refractive treatments. The gaps in our knowledge limit the precision in current surgical procedures due to imperfect cyclotorsion compensation. This review summarizes about the explored aspects of torsional movements in surgical applications and raises questions about the unexplored implications.', 'BACKGROUND=Dr. Arba Mosquera and Mr. Verma are employees of Schwind eye-tech-solutions GmbH and Co. KG.']","[]"
"26432136","Journal of cataract and refractive surgery","2015","Femtosecond laser-assisted primary posterior capsulotomy for toric intraocular lens fixation and stabilization.","['We describe 2 cases in which a spontaneously rotated toric intraocular lens (IOL) was fixated and stabilized using the femtosecond laser to create a primary posterior capsulotomy for posterior optic capture. We also review the literature on previous techniques that have been used to prevent or stabilize recurrent toric IOL rotation. The design of toric IOLs must be evaluated further to determine the risk for rotation in myopic eyes.', 'BACKGROUND=Dr. Scott is a consultant to Abbott Medical Optics, Inc. Neither author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432137","Journal of cataract and refractive surgery","2015","Early-onset methicillin-resistant Staphylococcus aureus keratitis and late-onset infectious keratitis in astigmatic keratotomy incision following femtosecond laser-assisted cataract surgery.","['A 79-year-old woman had uneventful femtosecond laser-assisted cataract surgery including paired laser astigmatic keratotomies (AKs) in the right eye. Three weeks postoperatively, a corneal infiltrate developed in the superotemporal AK incision. Cultures grew methicillin-resistant Staphylococcus aureus. The infection was treated with topical fortified vancomycin and tobramycin; full resolution required several months of therapy. Five months after cataract surgery, the patient presented with a second stromal infiltrate, also in the superotemporal AK incision. Despite negative cultures, the infiltrate resolved quickly on a short course of broad-spectrum fortified antibiotics. At 6 months, the corrected distance visual acuity was 20/30. This case demonstrates that infectious keratitis can occur following uneventful femtosecond laser-assisted AK performed concurrently with cataract surgery. We reviewed the literature on infectious keratitis following refractive keratotomy and femtosecond laser-assisted procedures. Several recommendations to prevent these infections are proposed.', 'BACKGROUND=No author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432138","Journal of cataract and refractive surgery","2015","Massilia timonae as cause of chronic endophthalmitis following cataract surgery.","[u'This is the first report of chronic postoperative endophthalmitis caused by Massilia timonae. The gram-negative bacillus was isolated from a patient who developed chronic endophthalmitis after cataract extraction. The microorganism was cultured on brain-heart infusion broth and identified using the 16S rRNA sequence analysis. Biochemically, the organism was positive for catalase and oxidase and negative for arginine dihydrolase. It was pansensitive to \u03b2-lactams, fluoroquinolones, aminoglycosides, and trimethoprim-sulfamethoxazole but resistant to aztreonam. Massilia timonae is a new bacterium implicated in postoperative chronic endophthalmitis. Eubacterial polymerase chain reaction was useful in identifying M timonae because phenotyping testing and conventional algorithms could not identify it.', 'BACKGROUND=No author has a financial or proprietary interest in any material or method mentioned.']","[]"
"26432139","Journal of cataract and refractive surgery","2015","Bibliometric analysis of literature on cataract research in PubMed (2001-2013).","[]","[]"
"26432140","Journal of cataract and refractive surgery","2015","Association between age and incidence of posterior capsule rupture during cataract surgery: cross-sectional study.","[]","[]"
"26432141","Journal of cataract and refractive surgery","2015","Structural changes of the anterior chamber following cataract surgery during infancy.","[]","[]"
"26432142","Journal of cataract and refractive surgery","2015","Peaked Pupil One Day After Cataract Surgery: August consultation #1.","[]","[]"
"26432143","Journal of cataract and refractive surgery","2015","August consultation #2.","[]","[]"
"26432144","Journal of cataract and refractive surgery","2015","August consultation #3.","[]","[]"
"26432145","Journal of cataract and refractive surgery","2015","August consultation #4.","[]","[]"
"26432146","Journal of cataract and refractive surgery","2015","August consultation #5.","[]","[]"
"26432147","Journal of cataract and refractive surgery","2015","August consultation #6.","[]","[]"
"26432148","Journal of cataract and refractive surgery","2015","August consultation #7.","[]","[]"
"26432149","Journal of cataract and refractive surgery","2015","August consultation #8.","[]","[]"
"26432150","Journal of cataract and refractive surgery","2015","Potential confounding factors in a comparison of femtosecond laser-assisted cataract surgery versus standard phacoemulsification.","[]","[]"
"26432151","Journal of cataract and refractive surgery","2015","Reply.","[]","[]"
"26432152","Journal of cataract and refractive surgery","2015","Other comparators for outcomes in treatment of astigmatism with toric intraocular lenses.","[]","[]"
"26432153","Journal of cataract and refractive surgery","2015","Pain during phacoemulsification with and without cryoanalgesia.","[]","[]"
"26432154","Journal of cataract and refractive surgery","2015","Reply.","[]","[]"
"26432155","Journal of cataract and refractive surgery","2015","Reply.","[]","[]"
"26432156","Journal of cataract and refractive surgery","2015","Influence of corneal asphericity on refractive outcomes after cataract surgery.","[]","[]"
"26432157","Journal of cataract and refractive surgery","2015","Reply.","[]","[]"
